"Origin,""colYear"",""colMonth"",""prom_arribades"""
"SJU,""2003"",""2"",""-2.0000"""
"SJU,""2003"",""6"",""-31.0000"""
"SJU,""2004"",""6"",""37.0000"""
"SJU,""2004"",""11"",""9.0000"""
"SJU,""2005"",""2"",""14.0000"""
"SJU,""2005"",""5"",""-16.0000"""
"SJU,""2005"",""8"",""-9.0000"""
"SJU,""2006"",""4"",""-9.0000"""
"SJU,""2006"",""8"",""-5.0000"""
"SLC,""1987"",""12"",""126.0000"""
"SLC,""1988"",""11"",""-10.0000"""
"SLC,""1988"",""12"",""6.0000"""
"SLC,""1989"",""4"",""-3.0000"""
"SLC,""1989"",""6"",""4.0000"""
"SLC,""1989"",""11"",""28.0000"""
"SLC,""1990"",""7"",""7.0000"""
"SLC,""1990"",""11"",""7.3333"""
"SLC,""1991"",""1"",""-3.0000"""
"SLC,""1991"",""9"",""6.0000"""
"SLC,""1992"",""7"",""1.0000"""
"SLC,""1995"",""12"",""6.0000"""
"SLC,""1996"",""1"",""55.0000"""
"SLC,""1996"",""2"",""8.0000"""
"SLC,""1996"",""9"",""-1.0000"""
"SLC,""1996"",""11"",""66.0000"""
"SLC,""1997"",""5"",""-22.0000"""
"SLC,""1997"",""8"",""11.5000"""
"SLC,""1997"",""9"",""14.0000"""
"SLC,""1997"",""12"",""-17.0000"""
"SLC,""1998"",""5"",""15.0000"""
"SLC,""1998"",""7"",""1.0000"""
"SLC,""1999"",""11"",""-4.0000"""
"SLC,""1999"",""12"",""0.0000"""
"SLC,""2000"",""5"",""12.0000"""
"SLC,""2000"",""9"",""-1.0000"""
"SLC,""2000"",""12"",""-11.0000"""
"SLC,""2001"",""6"",""-17.0000"""
"SLC,""2002"",""8"",""-11.0000"""
"SLC,""2003"",""8"",""151.0000"""
"SLC,""2003"",""11"",""1.0000"""
"SLC,""2004"",""1"",""17.0000"""
"SLC,""2004"",""2"",""2.0000"""
"SLC,""2004"",""3"",""5.0000"""
"SLC,""2004"",""5"",""-2.5000"""
"SLC,""2004"",""7"",""-12.0000"""
"SLC,""2004"",""8"",""-5.5000"""
"SLC,""2004"",""12"",""-15.0000"""
"SLC,""2005"",""1"",""-2.0000"""
"SLC,""2005"",""2"",""26.0000"""
"SLC,""2005"",""6"",""3.0000"""
"SLC,""2005"",""8"",""0.0000"""
"SLC,""2005"",""12"",""5.0000"""
"SLC,""2006"",""5"",""0.0000"""
"SLC,""2006"",""7"",""16.5000"""
"SLC,""2006"",""10"",""7.0000"""
"SLC,""2006"",""12"",""3.0000"""
"SLC,""2007"",""4"",""-12.0000"""
"SLC,""2007"",""7"",""-1.0000"""
"SLC,""2007"",""11"",""19.0000"""
"SLC,""2008"",""1"",""11.0000"""
"SLC,""2008"",""2"",""-12.5000"""
"SLC,""2008"",""6"",""-8.0000"""
"SLC,""2008"",""7"",""6.0000"""
"SLC,""2008"",""9"",""-4.0000"""
"SLC,""2008"",""10"",""10.0000"""
"SLC,""2008"",""11"",""2.0000"""
"SMF,""1988"",""7"",""31.0000"""
"SMF,""1988"",""9"",""-3.0000"""
"SMF,""1992"",""9"",""1.0000"""
"SMF,""1993"",""1"",""64.0000"""
"SMF,""1993"",""8"",""-13.0000"""
"SMF,""1994"",""6"",""-6.0000"""
"SMF,""1995"",""1"",""-6.0000"""
"SMF,""1995"",""12"",""4.0000"""
"SMF,""1996"",""7"",""14.0000"""
"SMF,""1996"",""8"",""-8.0000"""
"SMF,""1996"",""9"",""84.0000"""
"SMF,""1997"",""10"",""3.0000"""
"SMF,""1997"",""11"",""7.0000"""
"SMF,""1999"",""9"",""3.0000"""
"SMF,""1999"",""11"",""14.0000"""
"SMF,""2000"",""2"",""-8.0000"""
"SMF,""2000"",""9"",""-5.0000"""
"SMF,""2002"",""4"",""5.0000"""
"SMF,""2002"",""8"",""-9.5000"""
"SMF,""2002"",""9"",""17.0000"""
"SMF,""2003"",""6"",""-21.5000"""
"SMF,""2003"",""8"",""3.0000"""
"SMF,""2003"",""9"",""23.0000"""
"SMF,""2004"",""4"",""9.0000"""
"SMF,""2004"",""6"",""-15.0000"""
"SMF,""2005"",""2"",""-7.0000"""
"SMF,""2005"",""5"",""-8.0000"""
"SMF,""2006"",""10"",""5.0000"""
"SMF,""2007"",""5"",""26.0000"""
"SMF,""2007"",""7"",""28.0000"""
"SMF,""2007"",""12"",""-12.0000"""
"SMF,""2008"",""10"",""-15.0000"""
"SMF,""2008"",""11"",""15.0000"""
"SMX,""2004"",""7"",""-2.0000"""
"SNA,""1989"",""1"",""-12.0000"""
"SNA,""1990"",""5"",""0.0000"""
"SNA,""1990"",""6"",""2.0000"""
"SNA,""1992"",""5"",""3.0000"""
"SNA,""1992"",""6"",""-24.0000"""
"SNA,""1992"",""8"",""-8.0000"""
"SNA,""1994"",""2"",""-1.0000"""
"SNA,""1994"",""7"",""-3.0000"""
"SNA,""1994"",""10"",""-2.0000"""
"SNA,""1997"",""11"",""99.0000"""
"SNA,""1998"",""8"",""0.0000"""
"SNA,""1999"",""5"",""-6.0000"""
"SNA,""1999"",""6"",""11.0000"""
"SNA,""1999"",""8"",""9.0000"""
"SNA,""1999"",""9"",""130.0000"""
"SNA,""2000"",""1"",""-5.0000"""
"SNA,""2000"",""5"",""34.0000"""
"SNA,""2002"",""10"",""2.0000"""
"SNA,""2003"",""5"",""8.0000"""
"SNA,""2003"",""12"",""-12.0000"""
"SNA,""2004"",""10"",""-24.0000"""
"SNA,""2004"",""11"",""5.0000"""
"SNA,""2005"",""2"",""-6.0000"""
"SNA,""2006"",""7"",""-16.0000"""
"SNA,""2007"",""1"",""-7.6667"""
"SNA,""2007"",""6"",""5.0000"""
"SNA,""2007"",""12"",""0.0000"""
"SNA,""2008"",""11"",""-8.0000"""
"SNA,""2008"",""12"",""19.0000"""
"SPN,""1988"",""6"",""5.0000"""
"SPN,""1989"",""12"",""1.0000"""
"SPS,""2006"",""4"",""-10.0000"""
"SRQ,""1988"",""12"",""9.0000"""
"SRQ,""1990"",""5"",""-10.0000"""
"SRQ,""1997"",""7"",""-6.0000"""
"SRQ,""1998"",""9"",""0.0000"""
"SRQ,""2000"",""9"",""-32.0000"""
"SRQ,""2008"",""10"",""7.0000"""
"STL,""1987"",""12"",""18.0000"""
"STL,""1988"",""1"",""2.0000"""
"STL,""1988"",""5"",""-1.0000"""
"STL,""1988"",""6"",""49.0000"""
"STL,""1989"",""1"",""-17.0000"""
"STL,""1989"",""2"",""55.0000"""
"STL,""1989"",""4"",""56.0000"""
"STL,""1989"",""6"",""8.0000"""
"STL,""1989"",""7"",""-15.0000"""
"STL,""1989"",""8"",""12.0000"""
"STL,""1989"",""10"",""16.0000"""
"STL,""1989"",""12"",""7.0000"""
"STL,""1990"",""3"",""7.0000"""
"STL,""1990"",""5"",""11.0000"""
"STL,""1990"",""8"",""-14.0000"""
"STL,""1990"",""9"",""-2.0000"""
"STL,""1990"",""12"",""1.0000"""
"STL,""1991"",""1"",""-8.0000"""
"STL,""1991"",""6"",""2.0000"""
"STL,""1991"",""8"",""-7.0000"""
"STL,""1991"",""10"",""-3.0000"""
"STL,""1991"",""12"",""-3.0000"""
"STL,""1992"",""1"",""10.0000"""
"STL,""1992"",""4"",""6.0000"""
"STL,""1992"",""10"",""-4.5000"""
"STL,""1993"",""1"",""-2.0000"""
"STL,""1993"",""5"",""-8.5000"""
"STL,""1993"",""11"",""-3.0000"""
"STL,""1994"",""1"",""29.0000"""
"STL,""1994"",""5"",""27.0000"""
"STL,""1994"",""10"",""30.0000"""
"STL,""1995"",""2"",""16.0000"""
"STL,""1995"",""6"",""-2.0000"""
"STL,""1995"",""8"",""9.0000"""
"STL,""1995"",""9"",""11.0000"""
"STL,""1996"",""3"",""20.5000"""
"STL,""1996"",""5"",""12.0000"""
"STL,""1996"",""6"",""0.0000"""
"STL,""1996"",""8"",""17.5000"""
"STL,""1996"",""9"",""62.0000"""
"STL,""1996"",""10"",""-11.0000"""
"STL,""1997"",""3"",""-20.0000"""
"STL,""1997"",""5"",""-13.0000"""
"STL,""1997"",""8"",""23.0000"""
"STL,""1997"",""12"",""-8.0000"""
"STL,""1998"",""3"",""25.0000"""
"STL,""1998"",""7"",""-8.5000"""
"STL,""1998"",""10"",""-8.0000"""
"STL,""1998"",""11"",""-4.0000"""
"STL,""1998"",""12"",""-2.5000"""
"STL,""1999"",""3"",""-9.0000"""
"STL,""1999"",""7"",""-10.0000"""
"STL,""1999"",""9"",""4.0000"""
"STL,""1999"",""11"",""-18.0000"""
"STL,""1999"",""12"",""-13.0000"""
"STL,""2000"",""2"",""15.0000"""
"STL,""2000"",""3"",""-6.0000"""
"STL,""2000"",""9"",""-9.0000"""
"STL,""2000"",""10"",""28.0000"""
"STL,""2001"",""8"",""-4.0000"""
"STL,""2001"",""9"",""3.0000"""
"STL,""2002"",""5"",""-17.0000"""
"STL,""2002"",""8"",""-15.0000"""
"STL,""2002"",""10"",""-8.0000"""
"STL,""2002"",""11"",""-19.0000"""
"STL,""2002"",""12"",""-21.0000"""
"STL,""2003"",""3"",""13.0000"""
"STL,""2003"",""5"",""2.0000"""
"STL,""2003"",""8"",""13.0000"""
"STL,""2003"",""10"",""-28.0000"""
"STL,""2003"",""12"",""2.0000"""
"STL,""2005"",""3"",""-18.5000"""
"STL,""2005"",""4"",""44.0000"""
"STL,""2005"",""6"",""-12.0000"""
"STL,""2005"",""9"",""-5.0000"""
"STL,""2006"",""4"",""-16.0000"""
"STL,""2006"",""7"",""56.0000"""
"STL,""2006"",""9"",""4.0000"""
"STL,""2006"",""11"",""-8.0000"""
"STL,""2007"",""4"",""-11.0000"""
"STL,""2007"",""12"",""51.5000"""
"STL,""2008"",""1"",""-9.0000"""
"STL,""2008"",""3"",""-7.0000"""
"STL,""2008"",""8"",""2.0000"""
"STT,""1994"",""7"",""2.0000"""
"STT,""2004"",""6"",""8.0000"""
"STT,""2004"",""9"",""-5.0000"""
"STT,""2005"",""10"",""-17.0000"""
"STT,""2007"",""1"",""21.0000"""
"STX,""1989"",""5"",""0.0000"""
"STX,""1997"",""10"",""1.0000"""
"SYR,""1988"",""4"",""-10.0000"""
"SYR,""1988"",""7"",""-2.0000"""
"SYR,""1988"",""9"",""1.0000"""
"SYR,""1988"",""10"",""-12.0000"""
"SYR,""1989"",""7"",""-3.0000"""
"SYR,""1990"",""3"",""-4.0000"""
"SYR,""1992"",""6"",""-4.0000"""
"SYR,""1993"",""9"",""-2.0000"""
"SYR,""1995"",""6"",""13.0000"""
"SYR,""1996"",""3"",""-11.0000"""
"SYR,""1997"",""2"",""16.0000"""
"SYR,""1998"",""3"",""-23.0000"""
"SYR,""1998"",""12"",""115.0000"""
"SYR,""1999"",""5"",""0.0000"""
"SYR,""1999"",""6"",""8.0000"""
"SYR,""2000"",""6"",""-7.0000"""
"SYR,""2004"",""5"",""18.0000"""
"SYR,""2006"",""1"",""-25.0000"""
"SYR,""2006"",""6"",""-18.0000"""
"TLH,""1994"",""7"",""5.0000"""
"TLH,""1995"",""4"",""7.0000"""
"TLH,""2007"",""11"",""7.0000"""
"TOL,""1997"",""11"",""1.0000"""
"TOL,""2007"",""6"",""-14.0000"""
"TPA,""1987"",""11"",""10.0000"""
"TPA,""1989"",""3"",""26.0000"""
"TPA,""1989"",""4"",""-6.0000"""
"TPA,""1990"",""2"",""0.0000"""
"TPA,""1990"",""3"",""80.0000"""
"TPA,""1990"",""9"",""-3.0000"""
"TPA,""1992"",""12"",""9.0000"""
"TPA,""1993"",""10"",""-3.0000"""
"TPA,""1994"",""1"",""4.5000"""
"TPA,""1994"",""3"",""14.0000"""
"TPA,""1994"",""5"",""-12.0000"""
"TPA,""1994"",""11"",""7.0000"""
"TPA,""1995"",""2"",""-7.0000"""
"TPA,""1995"",""4"",""-12.0000"""
"TPA,""1997"",""3"",""-16.0000"""
"TPA,""1997"",""7"",""-6.0000"""
"TPA,""1998"",""5"",""7.0000"""
"TPA,""1999"",""3"",""0.0000"""
"TPA,""1999"",""5"",""12.0000"""
"TPA,""1999"",""12"",""-7.0000"""
"TPA,""2000"",""3"",""0.0000"""
"TPA,""2000"",""11"",""-5.0000"""
"TPA,""2000"",""12"",""-4.0000"""
"TPA,""2002"",""8"",""2.0000"""
"TPA,""2003"",""1"",""-3.0000"""
"TPA,""2003"",""4"",""-7.0000"""
"TPA,""2004"",""7"",""-11.0000"""
"TPA,""2005"",""4"",""5.0000"""
"TPA,""2005"",""9"",""5.0000"""
"TPA,""2005"",""12"",""5.0000"""
"TPA,""2006"",""1"",""-20.0000"""
"TPA,""2006"",""5"",""17.0000"""
"TPA,""2007"",""10"",""-1.0000"""
"TPA,""2007"",""12"",""28.0000"""
"TPA,""2008"",""5"",""31.0000"""
"TPA,""2008"",""11"",""-9.0000"""
"TUL,""1988"",""11"",""-7.0000"""
"TUL,""1990"",""10"",""28.0000"""
"TUL,""1991"",""9"",""-4.0000"""
"TUL,""1994"",""8"",""-9.0000"""
"TUL,""1994"",""11"",""7.0000"""
"TUL,""1997"",""9"",""-6.0000"""
"TUL,""2002"",""2"",""9.0000"""
"TUL,""2002"",""9"",""-25.0000"""
"TUL,""2004"",""1"",""7.0000"""
"TUL,""2005"",""3"",""34.0000"""
"TUL,""2005"",""7"",""10.0000"""
"TUL,""2005"",""8"",""-17.0000"""
"TUL,""2007"",""5"",""9.0000"""
"TUL,""2007"",""9"",""-14.0000"""
"TUS,""1987"",""12"",""78.0000"""
"TUS,""1988"",""5"",""13.0000"""
"TUS,""1988"",""8"",""-3.0000"""
"TUS,""1990"",""11"",""-13.0000"""
"TUS,""1993"",""7"",""-17.0000"""
"TUS,""1994"",""6"",""3.0000"""
"TUS,""1995"",""3"",""9.0000"""
"TUS,""1995"",""5"",""-1.0000"""
"TUS,""1997"",""1"",""13.0000"""
"TUS,""2002"",""5"",""-12.0000"""
"TUS,""2003"",""11"",""-17.0000"""
"TUS,""2005"",""8"",""142.0000"""
"TUS,""2006"",""3"",""-26.0000"""
"TUS,""2006"",""10"",""63.0000"""
"TVC,""1993"",""9"",""0.0000"""
"TVC,""2000"",""8"",""-6.0000"""
"TVC,""2008"",""5"",""-14.0000"""
"TXK,""2002"",""9"",""0.0000"""
"TYS,""1995"",""7"",""-9.0000"""
"TYS,""1999"",""3"",""-13.0000"""
"TYS,""2000"",""2"",""-6.0000"""
"TYS,""2000"",""3"",""-7.0000"""
"TYS,""2003"",""8"",""-3.0000"""
"VPS,""2004"",""11"",""15.0000"""
"WRG,""1989"",""3"",""-10.0000"""
"WRG,""1998"",""9"",""35.0000"""
"XNA,""2002"",""7"",""-14.0000"""
"XNA,""2004"",""3"",""-5.0000"""
"XNA,""2005"",""10"",""-9.0000"""
"XNA,""2006"",""2"",""41.0000"""
"YAK,""1992"",""6"",""55.0000"""
"YUM,""1992"",""4"",""5.0000"""
"YUM,""1992"",""9"",""6.0000"""
"YUM,""2007"",""1"",""45.0000"""
